,UserOwner,AlbumName,SongReleaseDate,ArtistName,SongIsExplicit,SongName,PlaylistName,artist,title,lyric,negative,neutral,positive,compound
655,,No Right To Love You,2020-06-26,Rhys Lewis,False,No Right To Love You,Chill Hits,,,,,,,
656,,Heat Waves,2020-06-29,Glass Animals,False,Heat Waves,Chill Hits,,,,,,,
657,,Just Look Up (From Don’t Look Up),2021-12-03,Ariana Grande,True,Just Look Up (From Don’t Look Up),Chill Hits,,,,,,,
658,,Till Forever Falls Apart,2021-03-02,Ashe,True,Till Forever Falls Apart,Chill Hits,,,,,,,
659,,Good Stuff,2020-02-07,Griff,False,Good Stuff,Chill Hits,,,,,,,
660,,"always, i’ll care",2020-02-07,Jeremy Zucker,False,"always, i'll care",Chill Hits,,,,,,,
661,,Slow Dance (feat. Ava Max),2019-08-09,AJ Mitchell,False,Slow Dance (feat. Ava Max),Chill Hits,,,,,,,
662,,Lie,2020-08-07,Sasha Alex Sloan,False,Lie,Chill Hits,,,,,,,
663,,Fake,2020-10-13,Lauv,True,Fake,Chill Hits,,,,,,,
664,,WYD Now?,2021-12-10,Sadie Jean,False,WYD Now?,Chill Hits,,,,,,,
665,,LÉON,2019-03-01,LÉON,False,Hope Is A Heartache,Chill Hits,,,,,,,
666,,Losing Me,2019-08-14,Gabrielle Aplin,False,Losing Me,Chill Hits,,,,,,,
667,,Dear August,2021-02-12,PJ Harding,False,Dear August,Chill Hits,,,,,,,
668,,Slow Grenade,2020-06-30,Ellie Goulding,False,Slow Grenade,Chill Hits,,,,,,,
669,,IDK You Yet,2020-04-09,Alexander 23,False,IDK You Yet,Chill Hits,,,,,,,
670,,Down Low,2019-09-26,Astrid S,False,Favorite Part Of Me,Chill Hits,,,,,,,
671,,Before You Go,2019-11-19,Lewis Capaldi,False,Before You Go,Chill Hits,,,,,,,
672,,Can't Let You Go,2021-03-12,Ali Gatie,False,Can't Let You Go,Chill Hits,,,,,,,
673,,~how i'm feeling~ (the extras),2019-12-19,Lauv,False,Love Like That,Chill Hits,,,,,,,
674,,Dumb Love,2021-06-11,Mimi Webb,False,Dumb Love,Chill Hits,,,,,,,
675,,Happiest Year,2019-07-12,Jaymes Young,False,Happiest Year,Chill Hits,,,,,,,
676,,Slow Motion,2020-07-24,Charlotte Lawrence,False,Slow Motion,Chill Hits,,,,,,,
677,,lie to me,2020-10-14,Tate McRae,False,lie to me,Chill Hits,,,,,,,
678,,Feels (feat. Khalid),2021-03-12,WATTS,False,Feels (feat. Khalid),Chill Hits,,,,,,,
679,,Ripples,2019-10-25,Maximillian,False,Ripples,Chill Hits,,,,,,,
680,,I Should Probably Go To Bed,2020-07-31,Dan + Shay,False,I Should Probably Go To Bed,Chill Hits,,,,,,,
681,,cowboy in LA,2020-09-16,LANY,False,cowboy in LA,Chill Hits,,,,,,,
682,,~how i'm feeling~,2020-03-06,Lauv,True,Tattoos Together,Chill Hits,,,,,,,
683,,17,2020-02-28,Pink Sweat$,False,17,Chill Hits,,,,,,,
684,,Put A Little Love On Me,2019-12-06,Niall Horan,False,Put A Little Love On Me,Chill Hits,,,,,,,
685,markettes99,Dying For You (feat. Alex Aris),2016-01-15,Otto Knows,False,Dying for You (feat. Alex Aris) - Radio Edit,Canciones para videos ,,,,,,,
686,markettes99,Taste The Feeling (Avicii Vs. Conrad Sewell),2016-03-11,Avicii,False,Taste The Feeling (Avicii Vs. Conrad Sewell),Canciones para videos ,,,,,,,
687,markettes99,Don't Look Down (feat. Usher),2015-03-17,Martin Garrix,False,Don't Look Down (feat. Usher),Canciones para videos ,,,,,,,
688,markettes99,Fakin It (feat. Ofelia K),2016-05-20,Kaskade,False,Fakin It (feat. Ofelia K),Canciones para videos ,,,,,,,
689,markettes99,Boneless (Remixes),2013-09-10,Steve Aoki,False,Boneless,Canciones para videos ,,,,,,,
690,markettes99,I Could Be The One [Avicii vs Nicky Romero],2012-01-01,Avicii,False,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,Canciones para videos ,,,,,,,
691,markettes99,Clarity,2012-01-01,Zedd,False,Clarity,Canciones para videos ,,,,,,,
692,markettes99,Forget The World (Deluxe),2014-01-01,Afrojack,False,Do Or Die - Afrojack vs. THIRTY SECONDS TO MARS Remix,Canciones para videos ,,,,,,,
693,markettes99,On My Way,2015-03-12,Axwell /\ Ingrosso,False,On My Way,Canciones para videos ,,,,,,,
694,markettes99,True Colors,2015-05-15,Zedd,False,I Want You To Know,Canciones para videos ,,,,,,,
695,markettes99,Lions in the Wild,2016-05-27,Martin Garrix,False,Lions in the Wild,Canciones para videos ,,,,,,,
696,markettes99,Blue Sky (ft. Laleh),2016-06-03,CAZZETTE,False,Blue Sky,Canciones para videos ,,,,,,,
697,markettes99,All The Way Up (Remix) (feat. French Montana & Infared) - Single,2016-05-27,Fat Joe,True,All The Way Up (Remix),Canciones para videos ,,,,,,,
698,markettes99,I'm Ready - EP,2014-03-25,AJR,False,I'm Ready,Canciones para videos ,,,,,,,
699,markettes99,I Just Had Sex (Edited Version),2010-01-01,The Lonely Island,False,I Just Had Sex - Edited Version,Canciones para videos ,,,,,,,
700,markettes99,Provocateur,2016-03-18,DJ Antoine,False,Holiday - DJ Antoine Vs Mad Mark 2K15 Radio Edit,Canciones para videos ,,,,,,,
701,markettes99,Next To Me,2015-05-08,Otto Knows,False,Next to Me,Canciones para videos ,,,,,,,
702,markettes99,Until Now,2012-01-01,Swedish House Mafia,False,Greyhound,Canciones para videos ,,,,,,,
703,markettes99,Forbidden Voices,2015-02-23,Martin Garrix,False,Forbidden Voices,Canciones para videos ,,,,,,,
704,markettes99,Back Where I Belong (feat. Avicii),2016-06-03,Otto Knows,False,Back Where I Belong (feat. Avicii),Canciones para videos ,,,,,,,
705,markettes99,My Feelings For You,2010-07-19,Avicii,False,My Feelings For You - Radio Edit,Canciones para videos ,,,,,,,
706,markettes99,Sleepless,2014-05-12,CAZZETTE,False,Sleepless - Radio Edit,Canciones para videos ,,,,,,,
707,markettes99,Ori Tali Ma (LVNDSCAPE Remix),2015-07-13,Sander van Doorn,False,Ori Tali Ma - LVNDSCAPE Remix,Canciones para videos ,,,,,,,
708,markettes99,Automatic,2015-09-25,Kaskade,False,Disarm You (feat. Ilsey),Canciones para videos ,,,,,,,
709,markettes99,This Girl (Kungs Vs. Cookin' On 3 Burners),2016-02-19,Kungs,False,This Girl - Kungs Vs. Cookin' On 3 Burners,Canciones para videos ,,,,,,,
710,markettes99,Revolution (Remixes Pt. 2),2015-05-25,Diplo,False,Revolution (feat. Faustix & Imanos and Kai) - Unlike Pluto Remix,Canciones para videos ,,,,,,,
711,markettes99,Revolution (Remixes Pt. 2),2015-05-25,Diplo,False,Revolution (feat. Faustix & Imanos and Kai) - Absence Remix,Canciones para videos ,,,,,,,
712,markettes99,Howling At The Moon,2016-03-25,Milow,False,Howling At The Moon,Canciones para videos ,,,,,,,
713,markettes99,Cold Water,2016-07-22,Major Lazer,False,Cold Water,Canciones para videos ,,,,,,,
714,markettes99,"Young, Wild & Free (feat. Bruno Mars)",2011-10-11,Snoop Dogg,True,"Young, Wild & Free (feat. Bruno Mars)",Canciones para videos ,,,,,,,
715,markettes99,Waves (Robin Schulz Radio Edit),2014-02-07,Mr. Probz,False,Waves - Robin Schulz Radio Edit,Canciones para videos ,,,,,,,
716,markettes99,No Money,2016-04-01,Galantis,False,No Money,Canciones para videos ,,,,,,,
717,markettes99,Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,Lil Wayne,True,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Canciones para videos ,,,,,,,
718,markettes99,,,Superhero | MonstaBeatz ♫ | E.L (i'd love to change the world Remix),False,Superhero - MonstaBeatz ♫ - E.L (i'd love to change the world Remix),Canciones para videos ,,,,,,,
719,markettes99,Suicide Squad: The Album,2016-08-05,Twenty One Pilots,False,Heathens,Canciones para videos ,,,,,,,
720,markettes99,American Beauty/American Psycho,2015-01-16,Fall Out Boy,False,Centuries,Canciones para videos ,,,,,,,
721,markettes99,Perfect Strangers,2016-06-03,Jonas Blue,False,Perfect Strangers,Canciones para videos ,,,,,,,
722,markettes99,In the Name of Love,2016-07-29,Martin Garrix,False,In the Name of Love,Canciones para videos ,,,,,,,
723,markettes99,Blurryface,2015-05-15,Twenty One Pilots,False,Ride,Canciones para videos ,,,,,,,
724,markettes99,Closer,2016-07-29,The Chainsmokers,False,Closer,Canciones para videos ,,,,,,,
